id,paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
28354,0,4,144,1,1,1
28355,1,3,44,1,1,0
28356,1,4,427,1,1,1
28357,1,3,215,1,1,1
28358,1,2,341,1,1,1
28359,1,3,299,1,1,1
28360,0,3,127,1,1,1
28361,1,3,274,1,1,1
28362,0,5,145,1,1,1
28363,0,2,407,1,1,1
28364,0,2,112,1,0,1
28365,1,3,447,1,1,1
28366,0,4,116,1,1,1
28367,0,4,169,1,1,1
28368,1,3,70,1,1,1
28369,1,2,69,1,1,1
28370,1,3,390,1,1,1
28371,0,5,148,1,1,1
28372,1,3,386,1,1,1
28373,1,2,14,1,1,0
28374,0,3,314,1,1,1
28375,0,7,23,1,1,0
28376,1,5,205,1,1,1
28377,0,3,203,1,1,1
28378,0,5,90,1,1,0
28379,0,5,263,1,1,1
28380,0,4,469,1,1,1
28381,1,5,422,1,1,1
28382,0,4,299,1,1,1
28383,1,5,171,1,1,1
28384,0,7,116,1,1,1
28385,1,2,296,1,1,1
28386,1,2,353,1,1,1
28387,0,3,197,1,1,1
28388,0,5,286,1,1,1
28389,1,3,12,1,0,0
28390,0,2,299,1,1,1
28391,1,3,326,1,1,1
28392,0,2,442,1,1,1
28393,0,2,13,1,0,0
28394,0,2,446,1,1,1
28395,1,5,12,1,0,0
28396,0,7,423,1,1,1
28397,0,5,430,1,1,1
28398,1,3,104,1,1,1
28399,0,4,123,1,1,1
28400,1,3,411,1,1,1
28401,1,3,124,1,1,1
28402,1,2,136,1,1,1
28403,0,3,199,1,1,1
28404,1,5,181,1,1,1
28405,1,5,419,1,1,1
28406,0,2,191,1,1,1
28407,0,4,71,1,1,0
28408,1,4,308,1,1,1
28409,1,2,432,1,1,1
28410,1,4,195,1,1,1
28411,1,2,196,1,1,1
28412,1,2,78,1,1,1
28413,1,5,262,1,1,1
28414,1,3,434,1,1,1
28415,0,5,285,1,1,1
28416,1,2,311,1,1,1
28417,0,3,222,1,1,1
28418,1,7,172,1,1,1
28419,0,5,331,1,1,1
28420,0,3,248,1,1,1
28421,0,2,56,1,1,1
28422,1,3,388,1,1,1
28423,0,5,416,1,1,1
28424,0,3,25,1,0,0
28425,1,5,150,1,1,1
28426,0,4,283,1,1,1
28427,0,4,446,1,1,1
28428,0,2,274,1,1,1
28429,1,2,41,1,0,1
28430,1,5,66,1,1,0
28431,1,4,100,1,1,1
28432,1,4,265,1,1,1
28433,0,4,197,1,1,1
28434,0,5,112,1,1,1
28435,1,4,128,1,1,1
28436,1,4,467,1,1,1
28437,0,3,400,1,1,1
28438,0,5,32,1,1,1
28439,1,4,249,1,1,1
28440,1,3,40,1,1,0
28441,1,5,75,1,1,0
28442,1,4,269,1,1,1
28443,0,4,162,1,1,1
28444,0,7,267,1,1,1
28445,1,4,56,1,0,0
28446,1,2,192,1,1,1
28447,0,4,93,1,1,1
28448,0,3,71,1,1,1
28449,0,2,254,1,1,1
28450,1,2,262,1,1,1
28451,1,1,99,1,1,1
28452,0,2,320,1,1,1
28453,1,2,175,1,1,1
28454,1,4,149,1,1,1
28455,1,5,63,1,1,1
28456,1,5,339,1,1,1
28457,0,2,428,1,1,1
28458,0,2,82,1,0,1
28459,0,5,318,1,1,1
28460,1,3,200,1,1,1
28461,1,4,416,1,1,1
28462,0,1,298,1,1,1
28463,1,2,470,1,1,1
28464,0,3,173,1,1,1
28465,1,3,49,1,0,0
28466,1,4,146,1,1,1
28467,0,5,327,1,1,1
28468,1,3,154,1,1,1
28469,0,5,13,1,0,0
28470,1,3,412,1,1,1
28471,0,3,370,1,1,1
28472,1,3,301,1,1,1
28473,1,4,318,1,1,1
28474,0,4,86,1,1,1
28475,0,5,317,1,1,1
28476,1,2,248,1,1,1
28477,1,3,307,1,1,1
28478,1,3,193,1,1,1
28479,1,3,455,1,1,1
28480,0,3,393,1,1,1
28481,0,3,35,1,1,1
28482,0,5,417,1,1,1
28483,1,4,173,1,1,1
28484,0,4,80,1,1,1
28485,1,5,367,1,1,1
28486,0,4,299,1,1,1
28487,1,4,52,1,1,0
28488,1,3,39,1,1,1
28489,0,2,339,1,1,1
28490,1,3,415,1,1,1
28491,0,2,19,1,0,1
28492,1,3,249,1,1,1
28493,1,5,87,1,1,0
28494,1,5,140,1,0,1
28495,0,2,25,1,1,0
28496,1,2,355,1,1,1
28497,1,4,351,1,1,1
28498,1,4,443,1,1,1
28499,1,2,125,1,1,1
28500,1,4,469,1,1,1
28501,1,1,187,1,1,1
28502,0,3,29,1,1,0
28503,0,4,21,1,1,1
28504,1,2,398,1,1,1
28505,1,3,462,1,1,1
28506,0,3,435,1,1,1
28507,1,4,248,1,1,1
28508,1,2,396,1,1,1
28509,0,2,228,1,1,1
28510,0,4,184,1,1,1
28511,1,4,331,1,1,1
28512,1,2,465,1,1,1
28513,1,2,136,1,1,1
28514,0,2,332,1,1,1
28515,1,2,301,1,1,1
28516,0,3,363,1,1,1
28517,1,4,272,1,1,1
28518,1,3,352,1,1,1
28519,1,2,50,1,0,1
28520,0,3,187,1,1,1
28521,0,2,468,1,1,1
28522,0,2,15,1,0,1
28523,0,4,139,1,0,1
28524,0,3,118,1,1,1
28525,1,4,407,1,1,1
28526,0,4,86,1,1,1
28527,1,5,179,1,1,1
28528,1,4,473,1,0,1
28529,1,3,305,1,1,1
28530,0,3,200,1,1,1
28531,0,5,168,1,1,1
28532,1,2,120,1,1,1
28533,0,5,109,1,1,1
28534,0,4,326,1,1,1
28535,1,3,404,1,1,1
28536,0,3,138,1,1,1
28537,1,5,123,1,1,1
28538,1,3,203,1,1,1
28539,0,3,454,1,1,1
28540,1,7,455,1,1,1
28541,1,2,79,1,1,1
28542,1,5,307,1,1,1
28543,1,4,341,1,1,1
28544,0,4,210,1,1,1
28545,0,7,133,1,1,1
28546,1,5,259,1,1,1
28547,0,5,329,1,1,1
28548,0,4,385,1,1,1
28549,0,4,464,1,1,1
28550,0,3,244,1,1,1
28551,1,3,251,1,1,1
28552,1,1,315,1,1,1
28553,1,3,336,1,1,1
28554,0,2,227,1,1,1
28555,0,4,173,1,1,1
28556,1,5,251,1,1,1
28557,1,2,131,1,1,1
28558,1,4,28,1,0,0
28559,1,2,185,1,1,1
28560,0,5,40,1,0,0
28561,1,3,154,1,1,1
28562,1,4,62,1,1,0
28563,0,3,462,1,1,1
28564,0,2,190,1,1,1
28565,1,3,343,1,1,1
28566,1,4,223,1,1,1
28567,1,5,160,1,1,1
28568,1,4,252,1,1,1
28569,1,4,188,1,1,1
28570,1,2,183,1,1,1
28571,1,2,231,1,1,1
28572,0,3,309,1,1,1
28573,1,3,323,1,1,1
28574,0,7,226,1,1,1
28575,1,4,245,1,1,1
28576,1,3,52,1,0,1
28577,1,1,469,1,1,1
28578,1,2,455,1,1,1
28579,0,4,136,1,1,1
28580,1,5,23,1,0,0
28581,1,2,27,1,0,0
28582,0,5,88,1,1,1
28583,1,5,413,1,1,1
28584,0,2,472,1,1,1
28585,1,1,34,1,0,0
28586,0,1,262,1,1,1
28587,1,3,277,1,1,1
28588,1,3,96,1,1,1
28589,1,3,87,1,1,1
28590,0,7,331,1,1,1
28591,1,3,338,1,1,1
28592,0,7,364,1,1,1
28593,0,4,210,1,1,1
28594,1,2,208,1,1,1
28595,1,5,451,1,1,1
28596,0,4,293,1,1,1
28597,0,3,397,1,1,1
28598,1,4,39,1,1,0
28599,1,1,422,1,1,1
28600,1,7,217,1,1,1
28601,1,5,233,1,1,1
28602,1,4,27,1,1,0
28603,1,3,53,1,0,1
28604,0,5,412,1,1,1
28605,0,7,270,1,1,1
28606,1,4,438,1,1,1
28607,1,4,420,1,1,1
28608,1,4,405,1,1,1
28609,1,3,326,1,1,1
28610,0,5,263,1,1,1
28611,0,4,81,1,1,0
28612,1,4,224,1,1,1
28613,1,1,285,1,1,1
28614,0,5,201,1,1,1
28615,0,5,114,1,1,1
28616,0,4,312,1,1,1
28617,0,2,369,1,1,1
28618,1,2,343,1,1,1
28619,0,5,183,1,1,1
28620,1,4,34,1,0,0
28621,0,3,77,1,0,1
28622,0,2,338,1,1,1
28623,0,4,451,1,1,1
28624,1,2,85,1,1,0
28625,0,3,202,1,1,1
28626,1,5,38,1,1,0
28627,1,2,272,1,1,1
28628,0,1,263,1,1,1
28629,1,3,261,1,1,1
28630,0,2,14,1,0,0
28631,0,2,372,1,1,1
28632,1,2,251,1,1,1
28633,0,4,206,1,1,1
28634,0,2,143,1,1,1
28635,1,2,197,1,1,1
28636,0,2,390,1,1,1
28637,1,5,374,1,1,1
28638,1,4,346,1,1,1
28639,1,2,260,1,1,1
28640,1,4,91,1,1,0
28641,1,3,88,1,1,1
28642,1,2,59,1,0,1
28643,0,2,134,1,1,1
28644,0,5,83,1,1,1
28645,0,7,145,1,1,1
28646,1,3,162,1,1,1
28647,1,2,230,1,1,1
28648,1,4,291,1,1,1
28649,1,4,184,1,1,1
28650,1,2,224,1,1,1
28651,0,3,197,1,1,1
28652,0,4,126,1,1,1
28653,0,4,384,1,1,1
28654,1,5,127,1,1,1
28655,1,4,416,1,1,1
28656,1,3,294,1,1,1
28657,1,3,40,1,0,1
28658,0,3,475,1,1,1
28659,1,7,66,1,0,1
28660,1,2,397,1,1,1
28661,0,4,406,1,1,1
28662,0,2,59,1,1,1
28663,0,5,25,1,0,0
28664,1,5,384,1,1,1
28665,0,2,369,1,1,1
28666,1,5,126,1,1,1
28667,0,4,273,1,1,1
28668,0,7,23,1,0,1
28669,1,7,359,1,1,1
28670,0,5,231,1,1,1
28671,0,2,427,1,1,1
28672,1,4,321,1,1,1
28673,0,7,454,1,1,1
28674,1,4,73,1,0,1
28675,1,4,407,1,1,1
28676,1,5,92,1,1,1
28677,1,5,250,1,1,1
28678,0,2,421,1,1,1
28679,0,4,435,1,1,1
28680,0,3,37,1,0,0
28681,1,2,169,1,1,1
28682,0,2,296,1,1,1
28683,1,3,466,1,1,1
28684,1,2,382,1,1,1
28685,0,3,270,1,1,1
28686,1,4,19,1,1,0
28687,1,3,389,1,1,1
28688,0,2,366,1,1,1
28689,0,5,227,1,1,1
28690,0,5,304,1,1,1
28691,1,1,343,1,1,1
28692,1,2,92,1,1,1
28693,1,5,400,1,1,1
28694,0,1,479,1,1,1
28695,1,5,450,1,1,1
28696,0,5,268,1,1,1
28697,0,5,16,1,0,0
28698,1,4,36,1,1,1
28699,1,3,84,1,1,1
28700,0,3,401,1,1,1
28701,1,1,366,1,1,1
28702,0,2,363,1,1,1
28703,1,5,336,1,1,1
28704,1,5,149,1,1,1
28705,1,2,130,1,1,1
28706,1,2,412,1,1,1
28707,0,2,470,1,1,1
28708,0,3,440,1,1,1
28709,1,3,404,1,1,1
28710,1,4,222,1,1,1
28711,0,7,340,1,1,1
28712,0,2,381,1,1,1
28713,1,4,186,1,1,1
28714,1,7,371,1,1,1
28715,0,2,367,1,1,1
28716,0,4,268,1,1,1
28717,1,3,59,1,1,1
28718,1,4,429,1,1,1
28719,0,2,20,1,0,0
28720,1,2,240,1,1,1
28721,1,2,61,1,1,1
28722,0,4,461,1,1,1
28723,1,4,381,1,1,1
28724,1,4,250,1,1,1
28725,0,5,348,1,1,1
28726,1,3,119,1,1,1
28727,1,4,224,1,1,1
28728,1,2,448,1,1,1
28729,0,3,365,1,1,1
28730,1,5,11,1,1,0
28731,0,3,183,1,1,1
28732,1,3,430,1,1,1
28733,0,3,475,1,1,1
28734,0,5,232,1,1,1
28735,0,3,378,1,1,1
28736,1,5,381,1,1,1
28737,1,4,22,1,0,0
28738,1,4,19,1,1,1
28739,1,3,64,1,0,0
28740,1,4,327,1,1,1
28741,1,5,121,1,1,1
28742,0,3,28,1,0,0
28743,1,2,151,1,1,1
28744,0,2,91,1,1,1
28745,1,4,241,1,1,1
28746,1,2,195,1,1,1
28747,0,5,348,1,1,1
28748,0,5,163,1,1,1
28749,1,4,307,1,1,1
28750,1,3,194,1,1,1
28751,0,4,294,1,1,1
28752,1,2,308,1,1,1
28753,0,4,251,1,1,1
28754,1,5,193,1,1,1
28755,0,2,241,1,1,1
28756,0,3,49,1,1,0
28757,1,2,413,1,1,1
28758,1,3,328,1,1,1
28759,1,5,328,1,1,1
28760,0,7,25,1,0,0
28761,1,3,48,1,1,0
28762,0,3,254,1,1,1
28763,0,5,201,1,1,1
28764,0,3,78,1,0,0
28765,0,1,171,1,1,1
28766,1,4,68,1,0,1
28767,0,5,406,1,1,1
28768,1,5,255,1,1,1
28769,1,5,397,1,1,1
28770,0,5,220,1,1,1
28771,1,4,373,1,1,1
28772,1,3,304,1,1,1
28773,1,5,416,1,1,1
28774,0,5,122,1,1,1
28775,1,4,84,1,1,1
28776,0,5,458,1,1,1
28777,0,4,392,1,1,1
28778,1,2,362,1,1,1
28779,0,2,305,1,1,1
28780,0,7,201,1,1,1
28781,0,2,371,1,1,1
28782,0,5,401,1,1,1
28783,1,5,398,1,1,1
28784,1,4,411,1,1,1
28785,1,3,243,1,1,1
28786,1,3,214,1,1,1
28787,1,3,326,1,1,1
28788,1,4,373,1,1,1
28789,1,3,146,1,1,1
28790,0,2,473,1,1,1
28791,0,2,392,1,1,1
28792,0,1,380,1,1,1
28793,0,2,448,1,1,1
28794,1,5,235,1,1,1
28795,0,4,400,1,1,1
28796,0,5,453,1,1,1
28797,0,2,459,1,1,1
28798,1,2,105,1,1,1
28799,0,2,101,1,1,1
28800,0,5,463,1,1,1
28801,1,3,59,1,1,0
28802,1,5,371,1,1,1
28803,0,2,455,1,1,1
28804,0,5,303,1,1,1
28805,1,7,64,1,0,1
28806,1,3,153,1,1,1
28807,1,1,332,1,1,1
28808,0,4,359,1,1,1
28809,0,1,190,1,1,1
28810,1,4,44,1,0,0
28811,1,2,66,1,1,1
28812,1,4,372,1,1,1
28813,0,1,375,1,1,1
28814,0,2,360,1,1,1
28815,0,5,92,1,1,1
28816,1,3,57,1,1,1
28817,0,3,131,1,1,1
28818,1,3,87,1,1,1
28819,0,2,183,1,1,1
28820,1,1,356,1,1,1
28821,1,3,260,1,1,1
28822,1,5,303,1,1,1
28823,1,1,25,1,0,0
28824,1,4,125,1,1,1
28825,0,2,134,1,1,1
28826,1,4,234,1,1,1
28827,1,7,455,1,1,1
28828,1,5,172,1,1,1
28829,0,5,301,1,1,1
28830,1,4,402,1,1,1
28831,1,5,376,1,1,1
28832,0,2,186,1,1,1
28833,1,5,217,1,1,1
28834,1,5,187,1,1,1
28835,1,4,13,1,0,1
28836,1,3,125,1,1,1
28837,1,3,79,1,1,1
28838,0,5,459,1,1,1
28839,0,2,43,1,0,1
28840,0,4,393,1,1,1
28841,1,5,117,1,1,1
28842,1,3,274,1,1,1
28843,1,3,431,1,1,1
28844,1,4,33,1,0,0
28845,1,4,72,1,1,1
28846,0,5,140,1,1,1
28847,1,4,161,1,1,1
28848,1,2,445,1,1,1
28849,1,3,164,1,1,1
28850,1,3,265,1,1,1
28851,0,4,120,1,1,1
28852,1,2,304,1,1,1
28853,1,3,294,1,1,1
28854,1,4,243,1,1,1
28855,0,5,294,1,1,1
28856,1,5,28,1,1,0
28857,1,5,241,1,1,1
28858,0,4,164,1,1,1
28859,1,4,352,1,1,1
28860,1,1,339,1,1,1
28861,1,4,231,1,1,1
28862,1,5,365,1,1,1
28863,0,5,250,1,1,1
28864,1,3,247,1,1,1
28865,1,4,79,1,1,1
28866,0,5,304,1,1,1
28867,1,2,358,1,1,1
28868,1,4,336,1,1,1
28869,1,4,392,1,1,1
28870,1,4,472,1,0,1
28871,1,3,388,1,1,1
28872,1,3,33,1,1,1
28873,0,5,408,1,1,1
28874,0,2,255,1,1,1
28875,0,3,447,1,1,1
28876,0,3,159,1,1,1
28877,1,3,186,1,1,1
28878,1,5,81,1,1,1
28879,0,3,19,1,0,0
28880,0,4,291,1,1,1
28881,1,7,276,1,1,1
28882,0,1,245,1,1,1
28883,1,5,331,1,1,1
28884,0,2,360,1,1,1
28885,1,1,87,1,1,0
28886,1,5,308,1,1,1
28887,0,3,388,1,1,1
28888,1,4,365,1,1,1
28889,0,5,364,1,1,1
28890,0,7,126,1,1,1
28891,1,3,267,1,1,1
28892,1,2,430,1,1,1
28893,0,4,74,1,1,1
28894,1,3,121,1,1,1
28895,1,5,139,1,1,1
28896,1,4,428,1,1,1
28897,1,3,237,1,1,1
28898,1,2,426,1,1,1
28899,1,7,322,1,1,1
28900,0,4,413,1,1,1
28901,0,7,190,1,1,1
28902,0,4,173,1,1,1
28903,1,3,138,1,1,1
28904,0,7,91,1,1,1
28905,0,2,320,1,1,1
28906,1,5,308,1,1,1
28907,1,3,131,1,1,1
28908,1,2,303,1,1,1
28909,1,3,186,1,1,1
28910,0,2,40,1,0,1
28911,1,4,138,1,1,1
28912,1,3,414,1,1,1
28913,1,4,209,1,1,1
28914,1,7,197,1,1,1
28915,1,4,395,1,1,1
28916,0,3,405,1,1,1
28917,0,4,432,1,1,1
28918,1,4,426,1,1,1
28919,0,3,230,1,1,1
28920,1,3,472,1,1,1
28921,1,5,54,1,1,1
28922,0,5,61,1,0,0
28923,1,3,192,1,1,1
28924,1,3,67,1,1,1
28925,1,2,440,1,1,1
28926,0,5,457,1,1,1
28927,1,5,131,1,1,1
28928,0,3,477,1,1,1
28929,0,5,226,1,1,1
28930,1,3,411,1,1,1
28931,0,5,395,1,1,1
28932,1,1,346,1,1,1
28933,0,2,121,1,1,1
28934,1,5,179,1,1,1
28935,1,3,290,1,1,1
28936,0,2,239,1,1,1
28937,1,3,231,1,1,1
28938,1,5,375,1,1,1
28939,0,3,370,1,1,1
28940,0,4,94,1,1,1
28941,1,7,86,1,1,1
28942,1,2,305,1,1,1
28943,1,5,43,1,0,0
28944,0,3,34,1,0,0
28945,0,2,347,1,1,1
28946,0,3,265,1,1,1
28947,1,2,155,1,1,1
28948,1,4,247,1,1,1
28949,0,2,472,1,1,1
28950,1,7,391,1,1,1
28951,1,3,380,1,1,1
28952,1,5,128,1,1,1
28953,1,7,377,1,1,1
28954,1,1,78,1,1,1
28955,1,3,124,1,1,1
28956,1,2,380,1,1,1
28957,0,2,42,1,0,0
28958,1,3,342,1,1,1
28959,0,4,441,1,1,1
28960,1,3,56,1,0,1
28961,0,5,159,1,1,1
28962,1,4,240,1,1,1
28963,0,4,387,1,1,1
28964,1,2,25,1,0,0
28965,0,3,435,1,1,1
28966,1,4,163,1,1,1
28967,1,3,336,1,1,1
28968,1,4,242,1,1,1
28969,1,1,94,1,1,1
28970,0,7,324,1,1,1
28971,0,3,287,1,1,1
28972,0,2,382,1,1,1
28973,0,2,131,1,1,1
28974,0,2,438,1,1,1
28975,1,2,364,1,1,1
28976,1,2,226,1,1,1
28977,0,4,199,1,1,1
28978,1,2,433,1,1,1
28979,1,2,59,1,0,0
28980,0,5,61,1,1,1
28981,0,2,297,1,1,1
28982,1,3,295,1,1,1
28983,1,4,343,1,1,1
28984,0,3,328,1,1,1
28985,1,5,46,1,1,1
28986,1,4,413,1,1,1
28987,0,3,39,1,1,0
28988,1,3,36,1,1,0
28989,1,3,127,1,1,1
28990,0,3,66,1,1,0
28991,1,3,468,1,1,1
28992,1,1,474,1,1,1
28993,0,5,12,1,1,0
28994,1,1,305,1,1,1
28995,1,4,307,1,1,1
28996,1,2,220,1,1,1
28997,0,3,332,1,1,1
28998,1,4,362,1,1,1
28999,0,4,21,1,0,1
29000,1,1,221,1,1,1
29001,1,4,305,1,1,1
29002,1,3,458,1,1,1
29003,0,3,79,1,0,1
29004,1,5,170,1,1,1
29005,1,5,331,1,1,1
29006,0,3,452,1,1,1
29007,0,5,398,1,1,1
29008,0,2,274,1,1,1
29009,0,3,390,1,1,1
29010,1,2,361,1,1,1
29011,1,4,225,1,1,1
29012,1,1,271,1,1,1
29013,1,2,97,1,0,1
29014,0,3,264,1,1,1
29015,0,5,423,1,1,1
29016,0,2,211,1,1,1
29017,1,3,362,1,1,1
29018,0,4,361,1,1,1
29019,1,3,166,1,1,1
29020,1,4,84,1,1,0
29021,1,4,208,1,1,1
29022,1,3,144,1,1,1
29023,0,4,471,1,1,1
29024,0,2,64,1,0,0
29025,0,4,467,1,1,1
29026,1,1,467,1,1,1
29027,1,2,468,1,1,1
29028,0,5,364,1,1,1
29029,1,3,360,1,1,1
29030,1,3,104,1,1,0
29031,0,2,295,1,1,1
29032,1,3,336,1,1,1
29033,1,1,442,1,1,1
29034,1,3,359,1,1,1
29035,1,5,228,1,1,1
29036,0,3,259,1,1,1
29037,0,4,292,1,1,1
29038,1,1,460,1,1,1
29039,0,7,247,1,1,1
29040,1,3,68,1,1,1
29041,1,4,254,1,1,1
29042,0,3,194,1,1,1
29043,0,2,245,1,1,1
29044,1,4,414,1,1,1
29045,0,3,341,1,1,1
29046,0,4,102,1,1,1
29047,1,5,427,1,1,1
29048,1,1,202,1,1,1
29049,0,1,99,1,1,1
29050,0,2,116,1,1,1
29051,1,2,318,1,1,1
29052,1,4,434,1,1,1
29053,0,4,114,1,1,1
29054,1,3,332,1,1,1
29055,1,2,275,1,1,1
29056,1,2,387,1,1,1
29057,1,3,290,1,1,1
29058,1,5,65,1,1,1
29059,0,3,244,1,1,1
29060,1,4,57,1,0,1
29061,0,5,358,1,1,1
29062,0,5,453,1,1,1
29063,0,1,317,1,1,1
29064,1,2,92,1,1,1
29065,1,4,214,1,1,1
29066,1,4,115,1,1,1
29067,1,3,145,1,1,1
29068,1,3,115,1,1,1
29069,1,2,334,1,1,1
29070,1,3,68,1,1,0
29071,1,4,219,1,1,1
29072,1,4,430,1,1,1
29073,1,7,132,1,1,1
29074,0,2,311,1,1,1
29075,1,4,236,1,1,1
29076,0,3,339,1,1,1
29077,1,1,438,1,1,1
29078,0,5,21,1,0,0
29079,0,3,161,1,1,1
29080,1,2,218,1,1,1
29081,1,2,36,1,1,0
29082,0,4,352,1,1,1
29083,1,7,172,1,1,1
29084,1,5,33,1,1,0
29085,1,3,351,1,1,1
29086,0,5,120,1,1,1
29087,1,4,307,1,1,1
29088,0,3,257,1,1,1
29089,0,2,157,1,1,1
29090,1,5,251,1,1,1
29091,1,5,120,1,1,1
29092,1,3,189,1,1,1
29093,1,5,209,1,1,1
29094,0,2,50,1,1,0
29095,1,4,396,1,1,1
29096,0,3,416,1,1,1
29097,0,3,266,1,1,1
29098,0,5,330,1,1,1
29099,1,2,388,1,1,1
29100,1,2,62,1,0,1
29101,1,5,455,1,1,1
29102,0,2,278,1,1,1
29103,1,1,141,1,1,1
29104,1,5,449,1,1,1
29105,1,3,441,1,1,1
29106,0,4,406,1,1,1
29107,1,1,67,1,0,0
29108,0,4,343,1,1,1
29109,0,3,98,1,1,1
29110,0,1,333,1,1,1
29111,1,3,187,1,1,1
29112,1,4,125,1,1,1
29113,0,3,14,1,0,0
29114,1,2,236,1,1,1
29115,1,2,455,1,1,1
29116,0,2,304,1,1,1
29117,1,2,68,1,0,1
29118,0,3,89,1,0,1
29119,1,5,244,1,1,1
29120,1,5,180,1,1,1
29121,1,5,422,1,1,1
29122,1,4,277,1,1,1
29123,0,5,31,1,0,0
29124,1,2,429,1,1,1
29125,0,7,350,1,1,1
29126,1,3,398,1,1,1
29127,1,5,93,1,1,1
29128,0,3,122,1,1,1
29129,1,1,300,1,1,1
29130,0,5,356,1,1,1
29131,1,4,90,1,1,1
29132,0,4,360,1,1,1
29133,1,5,27,1,1,1
29134,1,3,17,1,0,0
29135,1,1,388,1,1,1
29136,1,5,409,1,1,1
29137,1,3,273,1,1,1
29138,1,4,436,1,1,1
29139,1,3,61,1,0,1
29140,1,3,358,1,1,1
29141,0,1,314,1,1,1
29142,1,3,267,1,1,1
29143,1,7,13,1,0,1
29144,0,5,95,1,1,1
29145,1,2,416,1,1,1
29146,1,5,434,1,1,1
29147,0,3,308,1,1,1
29148,0,4,371,1,1,1
29149,1,4,247,1,1,1
29150,1,4,122,1,1,1
29151,1,5,445,1,1,1
29152,1,4,415,1,1,1
29153,0,7,63,1,1,1
29154,1,3,465,1,1,1
29155,1,5,91,1,1,0
29156,1,5,38,1,0,0
29157,1,2,238,1,1,1
29158,1,5,211,1,1,1
29159,1,1,443,1,1,1
29160,1,4,453,1,1,1
29161,1,4,99,1,1,1
29162,0,4,295,1,1,1
29163,1,4,300,1,1,1
29164,0,3,147,1,1,1
29165,0,4,297,1,1,1
29166,0,2,79,1,1,1
29167,1,5,357,1,1,1
29168,1,3,459,1,1,1
29169,1,5,177,1,1,1
29170,1,3,160,1,1,1
29171,1,4,112,1,0,1
29172,1,5,162,1,1,1
29173,1,1,311,1,1,1
29174,0,3,94,1,1,1
29175,0,5,216,1,1,1
29176,1,7,134,1,1,1
29177,1,4,275,1,1,1
29178,0,2,49,1,1,0
29179,1,3,226,1,1,1
29180,1,4,87,1,0,1
29181,1,4,326,1,1,1
29182,0,3,108,1,1,1
29183,1,3,87,1,1,1
29184,0,4,305,1,1,1
29185,1,3,352,1,1,1
29186,1,2,156,1,1,1
29187,1,5,358,1,1,1
29188,1,5,221,1,1,1
29189,1,3,474,1,0,1
29190,1,3,243,1,1,1
29191,1,5,290,1,1,1
29192,0,3,35,1,0,0
29193,0,5,347,1,1,1
29194,0,3,283,1,1,1
29195,1,3,64,1,1,0
29196,0,4,179,1,1,1
29197,0,1,147,1,1,1
29198,1,4,211,1,1,1
29199,1,2,324,1,1,1
29200,1,4,318,1,1,1
29201,1,2,42,1,1,1
29202,0,1,83,1,1,1
29203,1,3,160,1,1,1
29204,0,3,82,1,0,1
29205,1,7,310,1,1,1
29206,0,3,140,1,1,0
29207,0,3,254,1,1,1
29208,1,5,332,1,1,1
29209,1,2,77,1,1,1
29210,1,1,86,1,1,1
29211,1,4,306,1,1,1
29212,0,2,397,1,1,1
29213,1,4,40,1,1,1
29214,0,7,246,1,1,1
29215,1,3,17,1,1,0
29216,1,5,24,1,0,1
29217,1,3,380,1,1,1
29218,1,2,317,1,1,1
29219,0,2,285,1,1,1
29220,1,5,204,1,1,1
29221,0,3,382,1,1,1
29222,1,3,366,1,1,1
29223,0,3,427,1,1,1
29224,1,5,196,1,1,1
29225,1,7,394,1,1,1
29226,1,3,228,1,1,1
29227,0,3,429,1,1,1
29228,0,3,100,1,1,1
29229,1,5,362,1,1,1
29230,1,4,376,1,1,1
29231,1,7,285,1,1,1
29232,0,5,391,1,1,1
29233,1,3,159,1,1,1
29234,1,3,244,1,1,1
29235,1,4,149,1,1,1
29236,1,3,233,1,1,1
29237,0,2,137,1,1,1
29238,1,2,245,1,1,1
29239,0,5,135,1,1,1
29240,0,5,259,1,1,1
29241,1,5,93,1,1,1
29242,1,3,302,1,1,1
29243,1,3,71,1,1,1
29244,1,3,306,1,1,1
29245,1,4,469,1,1,1
29246,1,3,401,1,1,1
29247,1,1,422,1,1,1
29248,1,4,219,1,1,1
29249,0,4,31,1,1,0
29250,1,3,453,1,1,1
29251,1,2,429,1,1,1
29252,0,3,464,1,1,1
29253,1,1,236,1,1,1
29254,1,2,345,1,1,1
29255,1,3,469,1,1,1
29256,0,7,149,1,1,1
29257,0,2,408,1,1,1
29258,0,3,420,1,1,1
29259,1,3,326,1,1,1
29260,1,4,340,1,1,1
29261,0,2,474,1,1,1
29262,1,4,64,1,0,1
29263,1,4,202,1,1,0
29264,0,7,379,1,1,1
29265,0,2,184,1,1,1
29266,1,4,345,1,1,1
29267,1,3,343,1,1,1
29268,1,3,192,1,1,1
29269,1,2,212,1,1,1
29270,1,5,250,1,1,1
29271,1,3,106,1,1,1
29272,0,5,441,1,1,1
29273,0,5,271,1,1,1
29274,1,2,435,1,1,1
29275,1,4,468,1,1,1
29276,1,2,73,1,0,1
29277,0,2,477,1,1,1
29278,0,4,226,1,1,1
29279,0,3,139,1,1,1
29280,1,2,236,1,1,1
29281,1,5,125,1,1,1
29282,1,5,213,1,1,1
29283,1,4,17,1,0,0
29284,1,4,24,1,0,0
